,Word,Frequency
1733,"('любить', 'камень')","(1, 1)"
1734,"('любить', 'любить')","(1, 1)"
1735,"('любить', 'мудрость')","(1, 1)"
1736,"('любить', 'переставать')","(1, 1)"
1737,"('любить', 'сильно')","(1, 1)"
1738,"('любить', 'стих')","(1, 1)"
1739,"('любить', 'ты')","(1, 1)"
1740,"('луч', 'твой')","(1, 1)"
1741,"('любить', 'уходить')","(1, 1)"
1742,"('любить', 'этот')","(1, 1)"
1743,"('любовь', 'бог')","(1, 1)"
1744,"('любовь', 'весь')","(1, 1)"
1745,"('любовь', 'воскресение')","(1, 1)"
1746,"('любовь', 'друг')","(1, 1)"
1747,"('львовна', 'лиснянский')","(1, 1)"
1748,"('луч', 'согревать')","(1, 1)"
1749,"('любовь', 'любовь')","(1, 1)"
1750,"('лишь', 'сниться')","(1, 1)"
1751,"('лишь', 'жить')","(1, 1)"
1752,"('лишь', 'камень')","(1, 1)"
1753,"('лишь', 'народ')","(1, 1)"
1754,"('лишь', 'один')","(1, 1)"
1755,"('лишь', 'приподымать')","(1, 1)"
1756,"('лишь', 'свет')","(1, 1)"
1757,"('лишь', 'становиться')","(1, 1)"
1758,"('луч', 'заря')","(1, 1)"
1759,"('лн', 'вышеславский')","(1, 1)"
1760,"('лобанов', 'валерий')","(1, 1)"
1761,"('ложиться', 'полоса')","(1, 1)"
1762,"('лоно', 'вода')","(1, 1)"
1763,"('лунный', 'ночь')","(1, 1)"
1764,"('луч', 'гореть')","(1, 1)"
1765,"('любовь', 'злой')","(1, 1)"
1766,"('любовь', 'мой')","(1, 1)"
1767,"('лицо', 'твой')","(1, 1)"
1768,"('меж', 'вы')","(1, 1)"
1769,"('мать', 'небо')","(1, 1)"
1770,"('мать', 'ребенок')","(1, 1)"
1771,"('мать', 'село')","(1, 1)"
1772,"('медленно', 'падать')","(1, 1)"
1773,"('медный', 'светлозолота')","(1, 1)"
1774,"('медь', 'горячий')","(1, 1)"
1775,"('меж', 'мы')","(1, 1)"
1776,"('мать', 'армения')","(1, 1)"
1777,"('меж', 'они')","(1, 1)"
1778,"('меж', 'трудность')","(1, 1)"
1779,"('мелькание', 'лицо')","(1, 1)"
1780,"('мерещиться', 'твой')","(1, 1)"
1781,"('мерзлый', 'земля')","(1, 1)"
1782,"('местность', 'сам')","(1, 1)"
1783,"('мать', 'божий')","(1, 1)"
1784,"('массив', 'содрогаться')","(1, 1)"
1785,"('любовь', 'наш')","(1, 1)"
1786,"('м', 'л')","(1, 1)"
1787,"('любовь', 'свобода')","(1, 1)"
1788,"('любовь', 'свой')","(1, 1)"
1789,"('любовь', 'себя')","(1, 1)"
1790,"('людской', 'горе')","(1, 1)"
1791,"('м', 'амелин')","(1, 1)"
1792,"('м', 'дудин')","(1, 1)"
1793,"('м', 'николаевский')","(1, 1)"
1794,"('маркович', 'комар')","(1, 1)"
1795,"('м', 'петров')","(1, 1)"
1796,"('м', 'ю')","(1, 1)"
1797,"('маленький', 'сын')","(1, 1)"
1798,"('мало', 'время')","(1, 1)"
1799,"('марина', 'владимировна')","(1, 1)"
1800,"('мария', 'олеговна')","(1, 1)"
1801,"('лишь', 'жизнь')","(1, 1)"
1802,"('лицо', 'стирать')","(1, 1)"
1803,"('меч', 'нога')","(1, 1)"
1804,"('кровь', 'он')","(1, 1)"
1805,"('кровь', 'враг')","(1, 1)"
1806,"('кровь', 'заливать')","(1, 1)"
1807,"('кровь', 'запекаться')","(1, 1)"
1808,"('кровь', 'литься')","(1, 1)"
1809,"('кровь', 'небо')","(1, 1)"
1810,"('кровь', 'неповинный')","(1, 1)"
1811,"('кровь', 'помнить')","(1, 1)"
1812,"('кровавый', 'след')","(1, 1)"
1813,"('кровь', 'ребенок')","(1, 1)"
1814,"('кровь', 'смерть')","(1, 1)"
1815,"('кровь', 'солнце')","(1, 1)"
1816,"('кровь', 'течь')","(1, 1)"
1817,"('крохобор', 'молитва')","(1, 1)"
1818,"('крутой', 'поворот')","(1, 1)"
1819,"('кровь', 'армения')","(1, 1)"
1820,"('крепость', 'возводить')","(1, 1)"
1821,"('кубатьян', 'георгий')","(1, 1)"
1822,"('крайний', 'мера')","(1, 1)"
1823,"('край', 'свет')","(1, 1)"
1824,"('край', 'свободный')","(1, 1)"
1825,"('край', 'святой')","(1, 1)"
1826,"('край', 'солнце')","(1, 1)"
1827,"('край', 'стол')","(1, 1)"
1828,"('край', 'чужой')","(1, 1)"
1829,"('кран', 'относительно')","(1, 1)"
1830,"('крепко', 'спать')","(1, 1)"
1831,"('краса', 'твой')","(1, 1)"
1832,"('красный', 'цвет')","(1, 1)"
1833,"('красота', 'бронзовый')","(1, 1)"
1834,"('красота', 'горький')","(1, 1)"
1835,"('красота', 'твой')","(1, 1)"
1836,"('крениться', 'вести')","(1, 1)"
1837,"('ктото', 'горько')","(1, 1)"
1838,"('кувшин', 'вино')","(1, 1)"
1839,"('лицо', 'свой')","(1, 1)"
1840,"('лирический', 'поэт')","(1, 1)"
1841,"('лик', 'святой')","(1, 1)"
1842,"('ликующий', 'пожар')","(1, 1)"
1843,"('лилия', 'ривкатовна')","(1, 1)"
1844,"('лиловый', 'виноград')","(1, 1)"
1845,"('лимонный', 'шуршать')","(1, 1)"
1846,"('линия', 'оборона')","(1, 1)"
1847,"('лить', 'слеза')","(1, 1)"
1848,"('лететь', 'путь')","(1, 1)"
1849,"('литься', 'кровь')","(1, 1)"
1850,"('литься', 'река')","(1, 1)"
1851,"('лицо', 'видный')","(1, 1)"
1852,"('лицо', 'лицо')","(1, 1)"
1853,"('лицо', 'мой')","(1, 1)"
1854,"('лицо', 'неложный')","(1, 1)"
1855,"('лик', 'дом')","(1, 1)"
1856,"('лес', 'шуметь')","(1, 1)"
1857,"('куковать', 'кукушка')","(1, 1)"
1858,"('ларек', 'ложиться')","(1, 1)"
1859,"('кумир', 'кумир')","(1, 1)"
1860,"('купол', 'изящный')","(1, 1)"
1861,"('л', 'бершины')","(1, 1)"
1862,"('л', 'матусовский')","(1, 1)"
1863,"('лавина', 'гора')","(1, 1)"
1864,"('лавка', 'антикварный')","(1, 1)"
1865,"('ласкать', 'взор')","(1, 1)"
1866,"('лес', 'мочь')","(1, 1)"
1867,"('лебединый', 'женский')","(1, 1)"
1868,"('легкий', 'грусть')","(1, 1)"
1869,"('легко', 'уходить')","(1, 1)"
1870,"('леонидович', 'каневский')","(1, 1)"
1871,"('лера', 'манович')","(1, 1)"
1872,"('лес', 'гора')","(1, 1)"
1873,"('месяц', 'год')","(1, 1)"
1874,"('меч', 'пойти')","(1, 1)"
1875,"('край', 'небо')","(1, 1)"
1876,"('мы', 'это')","(1, 1)"
1877,"('мы', 'оставаться')","(1, 1)"
1878,"('мы', 'открывать')","(1, 1)"
1879,"('мы', 'сад')","(1, 1)"
1880,"('мы', 'свой')","(1, 1)"
1881,"('мы', 'счастие')","(1, 1)"
1882,"('мы', 'твой')","(1, 1)"
1883,"('мысль', 'небо')","(1, 1)"
1884,"('мы', 'небо')","(1, 1)"
1885,"('мысль', 'один')","(1, 1)"
1886,"('н', 'бутырский')","(1, 1)"
1887,"('н', 'глинка')","(1, 1)"
1888,"('н', 'тихонов')","(1, 1)"
1889,"('н', 'шестинский')","(1, 1)"
1890,"('набивать', 'рот')","(1, 1)"
1891,"('мы', 'немой')","(1, 1)"
1892,"('мы', 'мы')","(1, 1)"
1893,"('нагорный', 'карабах')","(1, 1)"
1894,"('мудрость', 'век')","(1, 1)"
1895,"('москва', 'г')","(1, 1)"
1896,"('мочь', 'давать')","(1, 1)"
1897,"('мочь', 'жить')","(1, 1)"
1898,"('мочь', 'никак')","(1, 1)"
1899,"('мочь', 'рождаться')","(1, 1)"
1900,"('мрачный', 'туман')","(1, 1)"
1901,"('муж', 'жена')","(1, 1)"
1902,"('мы', 'мало')","(1, 1)"
1903,"('мужество', 'великий')","(1, 1)"
1904,"('мука', 'страдание')","(1, 1)"
1905,"('мы', 'время')","(1, 1)"
1906,"('мы', 'жить')","(1, 1)"
1907,"('мы', 'земля')","(1, 1)"
1908,"('мы', 'казаться')","(1, 1)"
1909,"('навек', 'погасать')","(1, 1)"
1910,"('надежда', 'волна')","(1, 1)"
1911,"('море', 'жизнь')","(1, 1)"
1912,"('наслаждаться', 'здание')","(1, 1)"
1913,"('народ', 'русский')","(1, 1)"
1914,"('народ', 'свой')","(1, 1)"
1915,"('народ', 'склонять')","(1, 1)"
1916,"('народ', 'страна')","(1, 1)"
1917,"('нарушать', 'покой')","(1, 1)"
1918,"('наряд', 'иной')","(1, 1)"
1919,"('наставать', 'время')","(1, 1)"
1920,"('народ', 'один')","(1, 1)"
1921,"('наставать', 'день')","(1, 1)"
1922,"('наступать', 'тишина')","(1, 1)"
1923,"('наталья', 'владимировна')","(1, 1)"
1924,"('наука', 'светить')","(1, 1)"
1925,"('нахмуриваться', 'сурово')","(1, 1)"
1926,"('находить', 'друг')","(1, 1)"
1927,"('народ', 'погибель')","(1, 1)"
1928,"('народ', 'мир')","(1, 1)"
1929,"('надежда', 'луч')","(1, 1)"
1930,"('назло', 'все')","(1, 1)"
1931,"('надежда', 'любовь')","(1, 1)"
1932,"('надежда', 'приносить')","(1, 1)"
1933,"('надежда', 'слышать')","(1, 1)"
1934,"('надежный', 'дом')","(1, 1)"
1935,"('надоедать', 'надоедать')","(1, 1)"
1936,"('надпись', 'камень')","(1, 1)"
1937,"('называть', 'душа')","(1, 1)"
1938,"('народ', 'история')","(1, 1)"
1939,"('называть', 'отец')","(1, 1)"
1940,"('наливать', 'стакан')","(1, 1)"
1941,"('напрасно', 'попадать')","(1, 1)"
1942,"('народ', 'ваш')","(1, 1)"
1943,"('народ', 'век')","(1, 1)"
1944,"('народ', 'жизнь')","(1, 1)"
1945,"('мороз', 'кожа')","(1, 1)"
1946,"('море', 'ветер')","(1, 1)"
1947,"('мечта', 'любовь')","(1, 1)"
1948,"('михайлович', 'денисов')","(1, 1)"
1949,"('мир', 'любовь')","(1, 1)"
1950,"('мир', 'мир')","(1, 1)"
1951,"('мир', 'мой')","(1, 1)"
1952,"('мир', 'один')","(1, 1)"
1953,"('мир', 'тихий')","(1, 1)"
1954,"('михаил', 'феликсович')","(1, 1)"
1955,"('михайловна', 'габриэлян')","(1, 1)"
1956,"('мир', 'горе')","(1, 1)"
1957,"('многий', 'год')","(1, 1)"
1958,"('мой', 'верить')","(1, 1)"
1959,"('мой', 'глаз')","(1, 1)"
1960,"('мой', 'голос')","(1, 1)"
1961,"('мой', 'губа')","(1, 1)"
1962,"('мой', 'дорога')","(1, 1)"
1963,"('мир', 'иной')","(1, 1)"
1964,"('мир', 'вечерний')","(1, 1)"
1965,"('мой', 'друг')","(1, 1)"
1966,"('милый', 'война')","(1, 1)"
1967,"('мечтание', 'разный')","(1, 1)"
1968,"('мечтание', 'хранить')","(1, 1)"
1969,"('миг', 'наступать')","(1, 1)"
1970,"('миг', 'ты')","(1, 1)"
1971,"('микрорайон', 'улица')","(1, 1)"
1972,"('мила', 'твой')","(1, 1)"
1973,"('милый', 'друг')","(1, 1)"
1974,"('минуть', 'год')","(1, 1)"
1975,"('милый', 'земля')","(1, 1)"
1976,"('милый', 'нога')","(1, 1)"
1977,"('милый', 'свой')","(1, 1)"
1978,"('милый', 'человек')","(1, 1)"
1979,"('мимо', 'богомолье')","(1, 1)"
1980,"('мимо', 'течь')","(1, 1)"
1981,"('мой', 'дорогой')","(1, 1)"
1982,"('мой', 'красота')","(1, 1)"
1983,"('мольба', 'узнавать')","(1, 1)"
1984,"('молодой', 'неуклюжий')","(1, 1)"
1985,"('молитва', 'церковь')","(1, 1)"
1986,"('молить', 'любить')","(1, 1)"
1987,"('молиться', 'поле')","(1, 1)"
1988,"('молиться', 'спасение')","(1, 1)"
1989,"('молния', 'разбивать')","(1, 1)"
1990,"('молодой', 'каждый')","(1, 1)"
1991,"('молоко', 'хлеб')","(1, 1)"
1992,"('мой', 'услада')","(1, 1)"
1993,"('молча', 'выходить')","(1, 1)"
1994,"('молчание', 'отзвук')","(1, 1)"
1995,"('молчать', 'иль')","(1, 1)"
1996,"('молчать', 'нахмуриваться')","(1, 1)"
1997,"('молчать', 'поэт')","(1, 1)"
1998,"('мольба', 'простереть')","(1, 1)"
1999,"('молитва', 'бросаться')","(1, 1)"
2000,"('мой', 'тело')","(1, 1)"
2001,"('мой', 'кровь')","(1, 1)"
2002,"('мой', 'откровение')","(1, 1)"
2003,"('мой', 'луч')","(1, 1)"
2004,"('мой', 'любовь')","(1, 1)"
2005,"('мой', 'мечта')","(1, 1)"
2006,"('мой', 'мой')","(1, 1)"
2007,"('мой', 'объятие')","(1, 1)"
2008,"('мой', 'отец')","(1, 1)"
2009,"('мой', 'припоминать')","(1, 1)"
2010,"('мой', 'судьба')","(1, 1)"
2011,"('мой', 'ребенок')","(1, 1)"
2012,"('мой', 'рука')","(1, 1)"
2013,"('мой', 'сердце')","(1, 1)"
2014,"('мой', 'сказать')","(1, 1)"
2015,"('мой', 'словно')","(1, 1)"
2016,"('мой', 'стих')","(1, 1)"
2017,"('край', 'родной')","(1, 1)"
2018,"('край', 'любить')","(1, 1)"
2019,"('дым', 'идти')","(1, 1)"
2020,"('заметно', 'излучать')","(1, 1)"
2021,"('зажигать', 'ваш')","(1, 1)"
2022,"('закат', 'обрызгивать')","(1, 1)"
2023,"('закат', 'шуметь')","(1, 1)"
2024,"('закрывать', 'глаз')","(1, 1)"
2025,"('закрытый', 'дверь')","(1, 1)"
2026,"('замедлять', 'шаг')","(1, 1)"
2027,"('замечать', 'храм')","(1, 1)"
2028,"('загадка', 'бытие')","(1, 1)"
2029,"('замок', 'разрушение')","(1, 1)"
2030,"('занести', 'снег')","(1, 1)"
2031,"('запад', 'восток')","(1, 1)"
2032,"('запах', 'дымиться')","(1, 1)"
2033,"('запах', 'кровь')","(1, 1)"
2034,"('запоминаться', 'сидеть')","(1, 1)"
2035,"('загар', 'подернуть')","(1, 1)"
2036,"('заветный', 'мечтание')","(1, 1)"
2037,"('звать', 'труд')","(1, 1)"
2038,"('забывать', 'вспомнить')","(1, 1)"
2039,"('журчать', 'родник')","(1, 1)"
2040,"('журчать', 'ручей')","(1, 1)"
2041,"('жутко', 'вешний')","(1, 1)"
2042,"('жутко', 'становиться')","(1, 1)"
2043,"('забвение', 'горький')","(1, 1)"
2044,"('забывать', 'боль')","(1, 1)"
2045,"('забывать', 'могила')","(1, 1)"
2046,"('завет', 'первый')","(1, 1)"
2047,"('забывать', 'мочь')","(1, 1)"
2048,"('забывать', 'наш')","(1, 1)"
2049,"('забывать', 'пустыня')","(1, 1)"
2050,"('забывать', 'сей')","(1, 1)"
2051,"('забывать', 'слава')","(1, 1)"
2052,"('забывать', 'тоска')","(1, 1)"
2053,"('заря', 'один')","(1, 1)"
2054,"('звезда', 'видеть')","(1, 1)"
2055,"('жить', 'хотеть')","(1, 1)"
2056,"('земля', 'полный')","(1, 1)"
2057,"('земля', 'мир')","(1, 1)"
2058,"('земля', 'мы')","(1, 1)"
2059,"('земля', 'набивать')","(1, 1)"
2060,"('земля', 'небо')","(1, 1)"
2061,"('земля', 'освещать')","(1, 1)"
2062,"('земля', 'песчаный')","(1, 1)"
2063,"('земля', 'помнить')","(1, 1)"
2064,"('земля', 'земля')","(1, 1)"
2065,"('земля', 'понимать')","(1, 1)"
2066,"('земля', 'припадать')","(1, 1)"
2067,"('земля', 'проливаться')","(1, 1)"
2068,"('земля', 'родной')","(1, 1)"
2069,"('земля', 'свет')","(1, 1)"
2070,"('земля', 'свой')","(1, 1)"
2071,"('земля', 'ликующий')","(1, 1)"
2072,"('земля', 'зарывать')","(1, 1)"
2073,"('звезда', 'дрожать')","(1, 1)"
2074,"('звучать', 'песня')","(1, 1)"
2075,"('звезда', 'звезда')","(1, 1)"
2076,"('звенеть', 'лишь')","(1, 1)"
2077,"('звенящий', 'огонь')","(1, 1)"
2078,"('звук', 'гдето')","(1, 1)"
2079,"('звук', 'пустота')","(1, 1)"
2080,"('звук', 'стремиться')","(1, 1)"
2081,"('здание', 'обвивать')","(1, 1)"
2082,"('земля', 'драгоценный')","(1, 1)"
2083,"('зеленый', 'глубина')","(1, 1)"
2084,"('зеленый', 'море')","(1, 1)"
2085,"('зеленый', 'свеча')","(1, 1)"
2086,"('земля', 'большой')","(1, 1)"
2087,"('земля', 'ветер')","(1, 1)"
2088,"('земля', 'гдеть')","(1, 1)"
2089,"('журчание', 'джур')","(1, 1)"
2090,"('жить', 'сердце')","(1, 1)"
2091,"('земля', 'тот')","(1, 1)"
2092,"('ждать', 'последний')","(1, 1)"
2093,"('ждать', 'ждать')","(1, 1)"
2094,"('ждать', 'затягиваться')","(1, 1)"
2095,"('ждать', 'знать')","(1, 1)"
2096,"('ждать', 'новый')","(1, 1)"
2097,"('ждать', 'ответ')","(1, 1)"
2098,"('ждать', 'отец')","(1, 1)"
2099,"('желание', 'мой')","(1, 1)"
2100,"('жаркий', 'луч')","(1, 1)"
2101,"('железный', 'дорога')","(1, 1)"
2102,"('железный', 'терпение')","(1, 1)"
2103,"('желтый', 'глина')","(1, 1)"
2104,"('жемчуг', 'зуб')","(1, 1)"
2105,"('жемчужный', 'алмазный')","(1, 1)"
2106,"('жена', 'дочь')","(1, 1)"
2107,"('ждать', 'говорить')","(1, 1)"
2108,"('жаркий', 'день')","(1, 1)"
2109,"('жена', 'ребенок')","(1, 1)"
2110,"('евгеньевич', 'овчинников')","(1, 1)"
2111,"('дыхание', 'затый')","(1, 1)"
2112,"('дышать', 'сон')","(1, 1)"
2113,"('е', 'е')","(1, 1)"
2114,"('е', 'евтушенко')","(1, 1)"
2115,"('е', 'л')","(1, 1)"
2116,"('е', 'м')","(1, 1)"
2117,"('ее', 'ребенок')","(1, 1)"
2118,"('жалкий', 'век')","(1, 1)"
2119,"('екатерина', 'юльевна')","(1, 1)"
2120,"('елена', 'алексеева')","(1, 1)"
2121,"('елена', 'валериевна')","(1, 1)"
2122,"('есть', 'пить')","(1, 1)"
2123,"('еще', 'живой')","(1, 1)"
2124,"('жажда', 'бытие')","(1, 1)"
2125,"('жена', 'мать')","(1, 1)"
2126,"('женский', 'голос')","(1, 1)"
2127,"('жить', 'свет')","(1, 1)"
2128,"('жизнь', 'твой')","(1, 1)"
2129,"('жизнь', 'проходить')","(1, 1)"
2130,"('жизнь', 'самый')","(1, 1)"
2131,"('жизнь', 'словно')","(1, 1)"
2132,"('жизнь', 'смерть')","(1, 1)"
2133,"('жизнь', 'становиться')","(1, 1)"
2134,"('жизнь', 'судьба')","(1, 1)"
2135,"('жизнь', 'это')","(1, 1)"
2136,"('жизнь', 'проводить')","(1, 1)"
2137,"('жить', 'век')","(1, 1)"
2138,"('жить', 'душа')","(1, 1)"
2139,"('жить', 'жить')","(1, 1)"
2140,"('жить', 'мой')","(1, 1)"
2141,"('жить', 'москва')","(1, 1)"
2142,"('жить', 'мы')","(1, 1)"
2143,"('жизнь', 'проживать')","(1, 1)"
2144,"('жизнь', 'отдавать')","(1, 1)"
2145,"('женский', 'пляска')","(1, 1)"
2146,"('жечь', 'огонь')","(1, 1)"
2147,"('женский', 'рука')","(1, 1)"
2148,"('женский', 'смех')","(1, 1)"
2149,"('женщина', 'вино')","(1, 1)"
2150,"('женщина', 'неведомый')","(1, 1)"
2151,"('жертва', 'все')","(1, 1)"
2152,"('жертва', 'тот')","(1, 1)"
2153,"('живой', 'вода')","(1, 1)"
2154,"('жизнь', 'нужный')","(1, 1)"
2155,"('живой', 'земля')","(1, 1)"
2156,"('живой', 'уста')","(1, 1)"
2157,"('жизнь', 'быть')","(1, 1)"
2158,"('жизнь', 'земля')","(1, 1)"
2159,"('жизнь', 'лететь')","(1, 1)"
2160,"('жизнь', 'любить')","(1, 1)"
2161,"('земля', 'снова')","(1, 1)"
2162,"('земля', 'человек')","(1, 1)"
2163,"('край', 'земля')","(1, 1)"
2164,"('камень', 'гора')","(1, 1)"
2165,"('какой', 'гроза')","(1, 1)"
2166,"('какой', 'осенять')","(1, 1)"
2167,"('какой', 'счастие')","(1, 1)"
2168,"('каменный', 'стена')","(1, 1)"
2169,"('камень', 'вода')","(1, 1)"
2170,"('камень', 'все')","(1, 1)"
2171,"('камень', 'становиться')","(1, 1)"
2172,"('каждый', 'шаг')","(1, 1)"
2173,"('камень', 'старинный')","(1, 1)"
2174,"('канакер', 'рубиновый')","(1, 1)"
2175,"('капович', 'екатерина')","(1, 1)"
2176,"('каренин', 'ирина')","(1, 1)"
2177,"('каринэ', 'вячеславовна')","(1, 1)"
2178,"('катя', 'капович')","(1, 1)"
2179,"('казаться', 'основательный')","(1, 1)"
2180,"('каждый', 'час')","(1, 1)"
2181,"('клад', 'бояться')","(1, 1)"
2182,"('история', 'народ')","(1, 1)"
2183,"('ирина', 'каренин')","(1, 1)"
2184,"('искать', 'небо')","(1, 1)"
2185,"('искать', 'свобода')","(1, 1)"
2186,"('исповедь', 'незнакомый')","(1, 1)"
2187,"('истерзать', 'страна')","(1, 1)"
2188,"('истина', 'простой')","(1, 1)"
2189,"('исход', 'день')","(1, 1)"
2190,"('каждый', 'слово')","(1, 1)"
2191,"('исчезать', 'след')","(1, 1)"
2192,"('исчезать', 'угнетение')","(1, 1)"
2193,"('каждый', 'день')","(1, 1)"
2194,"('каждый', 'звук')","(1, 1)"
2195,"('каждый', 'камень')","(1, 1)"
2196,"('каждый', 'свой')","(1, 1)"
2197,"('кидать', 'роща')","(1, 1)"
2198,"('клок', 'платье')","(1, 1)"
2199,"('иосиф', 'ускользать')","(1, 1)"
2200,"('который', 'гений')","(1, 1)"
2201,"('конец', 'узнавать')","(1, 1)"
2202,"('константин', 'ашотович')","(1, 1)"
2203,"('константин', 'маркович')","(1, 1)"
2204,"('корзина', 'душистый')","(1, 1)"
2205,"('коровин', 'андрей')","(1, 1)"
2206,"('который', 'бог')","(1, 1)"
2207,"('который', 'год')","(1, 1)"
2208,"('конец', 'свет')","(1, 1)"
2209,"('который', 'звать')","(1, 1)"
2210,"('который', 'имя')","(1, 1)"
2211,"('который', 'недовольный')","(1, 1)"
2212,"('который', 'сердце')","(1, 1)"
2213,"('который', 'столь')","(1, 1)"
2214,"('край', 'день')","(1, 1)"
2215,"('конец', 'страна')","(1, 1)"
2216,"('конец', 'начало')","(1, 1)"
2217,"('книга', 'который')","(1, 1)"
2218,"('колено', 'вставать')","(1, 1)"
2219,"('книжный', 'полка')","(1, 1)"
2220,"('ко', 'все')","(1, 1)"
2221,"('ко', 'прийти')","(1, 1)"
2222,"('ко', 'сон')","(1, 1)"
2223,"('ковер', 'книжный')","(1, 1)"
2224,"('ковер', 'чтото')","(1, 1)"
2225,"('колумб', 'открывать')","(1, 1)"
2226,"('конец', 'зима')","(1, 1)"
2227,"('колхоз', 'глазастый')","(1, 1)"
2228,"('кольцо', 'замыкаться')","(1, 1)"
2229,"('коммуналка', 'дом')","(1, 1)"
2230,"('коммунист', 'стукач')","(1, 1)"
2231,"('комната', 'коммуналка')","(1, 1)"
2232,"('конец', 'гибель')","(1, 1)"
2233,"('ирина', 'васильевна')","(1, 1)"
2234,"('иосиф', 'саак')","(1, 1)"
2235,"('земля', 'этот')","(1, 1)"
2236,"('золотой', 'золотой')","(1, 1)"
2237,"('знать', 'слово')","(1, 1)"
2238,"('знать', 'твой')","(1, 1)"
2239,"('знать', 'ты')","(1, 1)"
2240,"('зной', 'палить')","(1, 1)"
2241,"('знойный', 'день')","(1, 1)"
2242,"('золотой', 'дверь')","(1, 1)"
2243,"('золотой', 'немой')","(1, 1)"
2244,"('знать', 'родина')","(1, 1)"
2245,"('золотой', 'руно')","(1, 1)"
2246,"('золотой', 'сад')","(1, 1)"
2247,"('зоркий', 'глаз')","(1, 1)"
2248,"('зуб', 'плакать')","(1, 1)"
2249,"('идти', 'быстро')","(1, 1)"
2250,"('идти', 'верблюд')","(1, 1)"
2251,"('знать', 'свет')","(1, 1)"
2252,"('знать', 'путь')","(1, 1)"
2253,"('идти', 'вперед')","(1, 1)"
2254,"('знать', 'дорога')","(1, 1)"
2255,"('земной', 'несчастный')","(1, 1)"
2256,"('земной', 'страсть')","(1, 1)"
2257,"('зерцало', 'кровь')","(1, 1)"
2258,"('зима', 'это')","(1, 1)"
2259,"('злоба', 'гнев')","(1, 1)"
2260,"('знакомый', 'незнакомый')","(1, 1)"
2261,"('знать', 'знать')","(1, 1)"
2262,"('знать', 'отец')","(1, 1)"
2263,"('знать', 'кто')","(1, 1)"
2264,"('знать', 'любить')","(1, 1)"
2265,"('знать', 'мир')","(1, 1)"
2266,"('знать', 'мой')","(1, 1)"
2267,"('знать', 'молодой')","(1, 1)"
2268,"('знать', 'народ')","(1, 1)"
2269,"('идти', 'весна')","(1, 1)"
2270,"('идти', 'идти')","(1, 1)"
2271,"('иосиф', 'последний')","(1, 1)"
2272,"('имя', 'мой')","(1, 1)"
2273,"('имам', 'благоухать')","(1, 1)"
2274,"('иметь', 'вид')","(1, 1)"
2275,"('иметь', 'право')","(1, 1)"
2276,"('имя', 'жизнь')","(1, 1)"
2277,"('имя', 'коммунист')","(1, 1)"
2278,"('имя', 'который')","(1, 1)"
2279,"('имя', 'наш')","(1, 1)"
2280,"('иль', 'просто')","(1, 1)"
2281,"('имя', 'никто')","(1, 1)"
2282,"('имя', 'родина')","(1, 1)"
2283,"('имя', 'твой')","(1, 1)"
2284,"('инна', 'львовна')","(1, 1)"
2285,"('иной', 'вера')","(1, 1)"
2286,"('иной', 'рожать')","(1, 1)"
2287,"('ильич', 'вольфсон')","(1, 1)"
2288,"('иль', 'ветер')","(1, 1)"
2289,"('идти', 'искать')","(1, 1)"
2290,"('изза', 'море')","(1, 1)"
2291,"('идти', 'письмо')","(1, 1)"
2292,"('идти', 'пора')","(1, 1)"
2293,"('идти', 'стих')","(1, 1)"
2294,"('идти', 'твой')","(1, 1)"
2295,"('идти', 'ты')","(1, 1)"
2296,"('идти', 'это')","(1, 1)"
2297,"('излечивать', 'допускать')","(1, 1)"
2298,"('иль', 'бояться')","(1, 1)"
2299,"('излучать', 'горячий')","(1, 1)"
2300,"('излучать', 'свет')","(1, 1)"
2301,"('изумруд', 'твой')","(1, 1)"
2302,"('изучать', 'жена')","(1, 1)"
2303,"('изящный', 'собор')","(1, 1)"
2304,"('икона', 'м')","(1, 1)"
2305,"('ясный', 'день')","(1, 1)"
